,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,序号_y,名称_y,最新价_y,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比,a1,MA5,MA10,MA20,MA30,MA60,MA5_1,MA10_1,MA20_1,MA30_1,MA60_1,MA5_score,MA10_score,MA20_score,MA30_score,MA60_score,T_MA5_score,T_MA10_score,T_MA20_score,T_MA30_score,T_MA60_score
3888,3889,601698,中国卫通,14.39,-0.76,-0.11,91708.0,132743985.0,1.79,14.61,14.35,14.5,14.5,0.79,2.25,115.51,4.88,4178.0,中国卫通,14.39,-0.76,-19055882.0,-14.36,-6545952.0,-4.93,-12509930.0,-9.42,-780644.0,-0.59,19836527.0,14.94,0.0,14.494,14.310999999999998,14.291,14.518333333333333,14.510166666666667,14.435999999999998,14.275,14.313999999999998,14.542,14.518,5.0,0.0,0.0,30.0,60.0,5.0,0.0,0.0,30.0,60.0
3889,3890,603992,松霖科技,19.61,-0.76,-0.15,11336.0,22263584.0,1.62,19.83,19.51,19.83,19.76,0.87,2.53,28.15,3.68,1613.0,松霖科技,19.61,-0.76,828635.0,3.72,0.0,0.0,828635.0,3.72,-2553717.0,-11.47,1725082.0,7.75,0.0,19.618000000000002,19.321999999999996,19.2655,19.636,19.49566666666667,19.496,19.235999999999997,19.229499999999998,19.686666666666664,19.495333333333335,5.0,0.0,0.0,30.0,0.0,5.0,0.0,0.0,30.0,0.0
3890,3891,600814,杭州解百,6.53,-0.76,-0.05,38903.0,25398938.0,1.67,6.6,6.49,6.54,6.58,0.59,0.54,13.31,1.59,2083.0,杭州解百,6.53,-0.76,-100202.0,-0.39,0.0,0.0,-100202.0,-0.39,529229.0,2.08,-429027.0,-1.69,0.0,6.506,6.468999999999999,6.2989999999999995,6.236666666666666,6.097333333333334,6.506,6.447,6.2805,6.217666666666667,6.093666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3891,3892,603686,龙马环卫,14.36,-0.76,-0.11,94307.0,135160281.0,1.59,14.44,14.21,14.37,14.47,0.64,2.27,14.55,1.99,3478.0,龙马环卫,14.36,-0.76,-5857295.0,-4.33,-2813507.0,-2.08,-3043788.0,-2.25,3507110.0,2.59,2350186.0,1.74,0.0,14.222,13.854000000000003,13.5765,13.408666666666667,13.230166666666666,14.084,13.729000000000003,13.516500000000002,13.354999999999999,13.227833333333335,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3892,3893,605303,园林股份,15.64,-0.76,-0.12,13116.0,20504073.0,2.28,15.89,15.53,15.89,15.76,0.45,3.25,115.2,1.55,1899.0,园林股份,15.64,-0.76,58219.0,0.28,0.0,0.0,58219.0,0.28,-606666.0,-2.96,548446.0,2.67,0.0,15.812000000000001,15.869000000000003,15.4065,15.139999999999999,14.828833333333334,15.738,15.866999999999999,15.343,15.106666666666666,14.825333333333333,5.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
3893,3894,688230,芯导科技,142.9,-0.76,-1.1,6903.0,98867739.0,1.48,144.79,142.66,144.0,144.0,0.99,5.17,69.98,4.15,3903.0,芯导科技,142.9,-0.76,-11869065.0,-12.0,-8638293.0,-8.74,-3230772.0,-3.27,2601269.0,2.63,9267797.0,9.37,0.0,143.27000000000004,142.947,147.305,,,143.32999999999998,142.841,148.185,,,5.0,10.0,0.0,0.0,0.0,5.0,10.0,20.0,0.0,0.0
3894,3895,002468,申通快递,9.09,-0.76,-0.07,127691.0,116499970.0,1.2,9.19,9.08,9.11,9.16,0.58,0.86,-43.87,1.63,2084.0,申通快递,9.09,-0.76,-100734.0,-0.09,-9682581.0,-8.31,9581847.0,8.22,-6007355.0,-5.16,6108088.0,5.24,1.471674274713476e-16,9.126000000000001,9.084,9.014,8.762666666666666,8.310666666666666,9.138000000000002,9.056000000000001,8.976,8.757000000000001,8.291666666666666,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3895,3896,002196,方正电机,11.68,-0.76,-0.09,236727.0,279054208.0,3.91,11.99,11.53,11.79,11.77,0.79,5.05,-199.43,4.0,4541.0,方正电机,11.68,-0.76,-53831388.0,-19.29,-20176245.0,-7.23,-33655143.0,-12.06,10043560.0,3.6,43787828.0,15.69,0.0,11.526,10.83,10.7975,10.749333333333334,9.709666666666667,11.318,10.658999999999999,10.763,10.707333333333334,9.663166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,3897,600351,亚宝药业,9.08,-0.77,-0.07,708941.0,651877008.0,6.12,9.44,8.88,9.3,9.15,1.72,9.21,36.1,2.42,4486.0,亚宝药业,9.08,-0.77,-44915454.0,-6.89,-28113883.0,-4.31,-16801571.0,-2.58,29159877.0,4.47,15755578.0,2.42,0.0,8.748000000000001,8.43,7.955999999999999,7.763999999999999,6.987166666666666,8.565999999999999,8.306000000000001,7.8805000000000005,7.668333333333333,6.953333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3897,3898,603033,三维股份,25.86,-0.77,-0.2,15503.0,40468671.0,4.41,27.0,25.85,26.3,26.06,0.96,0.44,90.89,5.05,2785.0,三维股份,25.86,-0.77,-1939091.0,-4.79,0.0,0.0,-1939091.0,-4.79,-16168.0,-0.04,1955259.0,4.83,0.0,26.1,26.214999999999996,26.616499999999995,27.02466666666667,27.976166666666664,26.216,26.253000000000004,26.691000000000003,27.07566666666667,28.052333333333333,5.0,10.0,20.0,0.0,0.0,5.0,10.0,20.0,30.0,60.0
3898,3899,600699,均胜电子,21.97,-0.77,-0.17,216395.0,476017984.0,2.85,22.33,21.7,22.25,22.14,0.54,1.58,1248.74,2.08,4355.0,均胜电子,21.97,-0.77,-29114519.0,-6.12,-13863882.0,-2.91,-15250637.0,-3.2,14194167.0,2.98,14920351.0,3.13,0.0,22.22,22.351000000000003,22.0655,22.39933333333333,21.191,22.433999999999997,22.212,22.139,22.430333333333337,21.124666666666666,5.0,0.0,20.0,0.0,0.0,5.0,10.0,20.0,30.0,0.0
3899,3900,000901,航天科技,10.33,-0.77,-0.08,577889.0,611916624.0,6.34,10.94,10.28,10.45,10.41,1.47,7.24,320.75,1.88,4623.0,航天科技,10.33,-0.77,-80965972.0,-13.23,-31093070.0,-5.08,-49872902.0,-8.15,24047524.0,3.93,56918447.0,9.3,0.0,10.274000000000001,9.958,9.629000000000001,9.466000000000001,9.088666666666667,10.108,9.868,9.577,9.426333333333334,9.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,3901,600125,铁龙物流,5.16,-0.77,-0.04,106912.0,55416336.0,1.35,5.23,5.16,5.2,5.2,0.82,0.82,15.42,1.05,3154.0,铁龙物流,5.16,-0.77,-3498390.0,-6.31,-2363724.0,-4.27,-1134666.0,-2.05,1962345.0,3.54,1536045.0,2.77,0.0,5.176,5.204,5.1425,5.047,4.932166666666666,5.18,5.209,5.1355,5.0360000000000005,4.929166666666666,5.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
3901,3902,002967,广电计量,27.08,-0.77,-0.21,44268.0,119290959.0,2.16,27.31,26.72,27.16,27.29,1.06,1.88,272.11,4.77,1060.0,广电计量,27.08,-0.77,3682835.0,3.09,11122950.0,9.32,-7440115.0,-6.24,4614892.0,3.87,-8297725.0,-6.96,3.67918568678369e-17,27.162,27.352999999999998,27.158499999999997,26.984666666666666,26.879833333333334,27.282,27.294999999999998,27.086000000000002,27.004,26.9395,5.0,0.0,20.0,30.0,60.0,5.0,10.0,20.0,0.0,0.0
3902,3903,002791,坚朗五金,181.59,-0.77,-1.41,26289.0,475858288.0,3.76,184.11,177.23,183.43,183.0,1.06,1.64,62.13,12.86,4145.0,坚朗五金,181.59,-0.77,-18147875.0,-3.81,-15671706.0,-3.29,-2476169.0,-0.52,-18314424.0,-3.85,36462298.0,7.66,0.0,182.696,185.57,180.84300000000002,172.79933333333332,158.54866666666666,184.828,184.47899999999998,179.85250000000002,171.943,157.83066666666667,5.0,0.0,20.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
3903,3904,300816,艾可蓝,51.51,-0.77,-0.4,4523.0,23385673.0,1.58,52.22,51.4,52.03,51.91,0.95,1.22,55.22,5.04,3342.0,艾可蓝,51.51,-0.77,-4761165.0,-20.36,-1237812.0,-5.29,-3523353.0,-15.07,1929978.0,8.25,2831187.0,12.11,0.0,51.822,52.176,52.1505,54.099000000000004,52.2665,51.802,52.363,52.2725,54.282000000000004,52.26049999999999,5.0,10.0,20.0,0.0,0.0,5.0,10.0,20.0,30.0,60.0
3904,3905,603050,科林电气,18.0,-0.77,-0.14,76833.0,139292867.0,4.3,18.58,17.8,18.2,18.14,0.68,4.74,27.09,2.3,3352.0,科林电气,18.0,-0.77,-4914196.0,-3.53,-3497398.0,-2.51,-1416798.0,-1.02,-5425187.0,-3.89,10339383.0,7.42,3.67918568678369e-17,17.946,18.84,19.836000000000002,20.470666666666666,19.553333333333335,17.892000000000003,19.076999999999998,19.937,20.635333333333335,19.54283333333333,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,60.0
3905,3906,003006,百亚股份,17.93,-0.77,-0.14,11540.0,20812721.0,1.66,18.19,17.89,18.18,18.07,0.81,0.54,33.19,6.56,2307.0,百亚股份,17.93,-0.77,-568907.0,-2.73,0.0,0.0,-568907.0,-2.73,-493473.0,-2.37,1062381.0,5.1,0.0,17.924,17.773000000000003,18.065,17.904666666666667,18.168,17.869999999999997,17.740000000000002,18.073,17.877333333333333,18.202999999999996,5.0,0.0,20.0,30.0,60.0,0.0,0.0,20.0,0.0,60.0
3906,3907,002570,贝因美,5.12,-0.78,-0.04,129732.0,66659877.0,1.16,5.17,5.11,5.15,5.16,0.86,1.27,107.03,3.16,2164.0,贝因美,5.12,-0.78,-271978.0,-0.41,-368602.0,-0.55,96624.0,0.14,-3923931.0,-5.89,4195910.0,6.29,0.0,5.104,5.098,5.041,4.981,4.948666666666667,5.088,5.09,5.022,4.968666666666667,4.950666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3907,3908,300713,英可瑞,20.45,-0.78,-0.16,41356.0,85586581.0,3.25,21.09,20.42,20.61,20.61,0.82,4.57,144.36,4.38,1898.0,英可瑞,20.45,-0.78,58453.0,0.07,0.0,0.0,58453.0,0.07,5287839.0,6.18,-5346293.0,-6.25,0.0,20.664,21.398000000000003,21.1655,21.368999999999996,20.22283333333333,20.776,21.746,21.222500000000004,21.406333333333336,20.177166666666665,5.0,0.0,0.0,0.0,0.0,5.0,10.0,20.0,30.0,0.0
3908,3909,688285,高铁电气,10.17,-0.78,-0.08,49733.0,50737220.0,2.05,10.33,10.12,10.29,10.25,0.61,6.9,28.33,2.66,3535.0,高铁电气,10.17,-0.78,-6459590.0,-12.73,-809375.0,-1.6,-5650215.0,-11.14,3195630.0,6.3,3263960.0,6.43,0.0,10.158,10.169,9.973500000000001,9.99,,10.168,10.116,9.937999999999999,9.993666666666666,,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3909,3910,601456,国联证券,13.97,-0.78,-0.11,250250.0,349692496.0,2.34,14.15,13.82,14.04,14.08,0.77,4.67,45.17,2.46,4196.0,国联证券,13.97,-0.78,-20105640.0,-5.75,-8346424.0,-2.39,-11759216.0,-3.36,-7201670.0,-2.06,27307310.0,7.81,0.0,14.081999999999999,13.963,13.7975,13.410666666666666,13.003166666666665,14.065999999999999,13.956,13.732500000000002,13.365666666666668,12.992166666666666,5.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3910,3911,300235,方直科技,16.5,-0.78,-0.13,264106.0,440033104.0,13.17,17.87,15.68,16.4,16.63,0.99,22.95,81.84,4.16,4055.0,方直科技,16.5,-0.78,-15480168.0,-3.52,1022510.0,0.23,-16502678.0,-3.75,11248313.0,2.56,4231855.0,0.96,0.0,16.144,16.707,15.107499999999998,13.635333333333334,11.670166666666667,15.951999999999998,16.499000000000002,14.7955,13.433666666666666,11.557666666666668,5.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
3911,3912,600760,中航沈飞,68.04,-0.79,-0.54,120910.0,821716320.0,2.45,69.18,67.5,69.14,68.58,1.27,0.62,68.8,11.94,4102.0,中航沈飞,68.04,-0.79,-16702785.0,-2.03,-3147282.0,-0.38,-13555503.0,-1.65,-33547696.0,-4.08,50250478.0,6.12,0.0,67.80799999999999,67.482,68.996,70.05566666666667,71.44233333333334,67.40400000000001,67.317,69.31899999999999,70.22666666666667,71.43683333333334,5.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,30.0,60.0
3912,3913,300636,同和药业,26.36,-0.79,-0.21,69085.0,182306049.0,4.55,26.97,25.76,26.26,26.57,0.8,4.04,61.16,6.6,4345.0,同和药业,26.36,-0.79,-28368048.0,-15.56,-17870904.0,-9.8,-10497144.0,-5.76,23437688.0,12.86,4930360.0,2.7,0.0,25.806,24.961000000000002,22.04,20.677666666666667,18.422833333333333,25.490000000000002,24.518,21.628999999999998,20.356666666666666,18.271500000000003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3913,3914,300441,鲍斯股份,11.29,-0.79,-0.09,112240.0,127322358.0,2.55,11.5,11.21,11.41,11.38,0.68,1.79,23.49,5.08,3873.0,鲍斯股份,11.29,-0.79,-11403882.0,-8.96,-10097306.0,-7.93,-1306576.0,-1.03,14191047.0,11.15,-2787165.0,-2.19,0.0,11.373999999999999,11.324,11.241,10.964,10.452666666666666,11.284,11.321,11.213000000000001,10.932666666666666,10.441,5.0,10.0,20.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
3914,3915,000905,厦门港务,7.52,-0.79,-0.06,123347.0,93380185.0,3.43,7.71,7.45,7.55,7.58,1.17,2.32,18.58,1.28,4188.0,厦门港务,7.52,-0.79,-19698263.0,-21.09,-13788924.0,-14.77,-5909339.0,-6.33,1569969.0,1.68,18128294.0,19.41,0.0,7.603999999999999,7.639,7.465999999999999,7.428333333333333,7.075833333333333,7.628,7.669,7.453,7.417,7.063999999999999,5.0,10.0,20.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
3915,3916,003012,东鹏控股,13.72,-0.8,-0.11,41686.0,57297330.0,1.66,13.9,13.67,13.7,13.83,0.35,0.65,31.36,2.16,1805.0,东鹏控股,13.72,-0.8,257684.0,0.45,-1879726.0,-3.28,2137410.0,3.73,949539.0,1.66,-1207222.0,-2.11,0.0,13.754,13.303,12.9845,12.551,12.437000000000001,13.674000000000001,13.211000000000002,12.887,12.485333333333333,12.428333333333335,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3916,3917,600155,华创阳安,9.96,-0.8,-0.08,147910.0,147725602.0,1.29,10.07,9.94,10.02,10.04,1.06,0.85,24.71,1.09,3977.0,华创阳安,9.96,-0.8,-13421934.0,-9.09,-3056057.0,-2.07,-10365877.0,-7.02,2885179.0,1.95,10536756.0,7.13,0.0,9.958000000000002,9.901,9.834,9.760666666666667,9.596333333333332,9.924000000000001,9.895999999999999,9.82,9.743666666666666,9.5945,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,3918,600581,八一钢铁,6.21,-0.8,-0.05,326423.0,203476026.0,1.44,6.29,6.2,6.25,6.26,1.02,2.13,3.2,1.41,4175.0,八一钢铁,6.21,-0.8,-18967943.0,-9.32,-8187091.0,-4.02,-10780852.0,-5.3,6921267.0,3.4,12046675.0,5.92,0.0,6.2620000000000005,6.391,6.480500000000001,6.449333333333333,6.6975,6.284000000000001,6.4159999999999995,6.492,6.448666666666667,6.7255,5.0,0.0,0.0,0.0,0.0,5.0,10.0,20.0,30.0,60.0
3918,3919,688345,博力威,59.6,-0.8,-0.48,10878.0,64998371.0,3.94,61.0,58.63,60.22,60.08,1.13,4.57,50.26,5.4,2869.0,博力威,59.6,-0.8,-2260437.0,-3.48,-1691412.0,-2.6,-569025.0,-0.88,3668351.0,5.64,-1407915.0,-2.17,1.4185433737041102,60.17,61.882000000000005,67.528,71.83699999999999,66.667,60.374,62.61999999999999,68.4245,72.37100000000001,66.75333333333334,5.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
3919,3920,002128,电投能源,14.85,-0.8,-0.12,362291.0,541291920.0,3.67,15.3,14.75,15.0,14.97,1.1,2.05,7.45,1.44,4292.0,电投能源,14.85,-0.8,-25127490.0,-4.64,-85759381.0,-15.84,60631891.0,11.2,11728665.0,2.17,13398825.0,2.48,0.0,15.172,15.996,15.797500000000003,14.513666666666666,13.625333333333334,15.488,16.153000000000002,15.6945,14.404,13.633333333333333,5.0,0.0,0.0,0.0,0.0,5.0,10.0,20.0,0.0,0.0
3920,3921,000421,南京公用,4.94,-0.8,-0.04,29606.0,14679391.0,1.61,5.02,4.94,5.02,4.98,0.59,0.52,1903.65,1.02,2906.0,南京公用,4.94,-0.8,-2406492.0,-16.39,-1681545.0,-11.46,-724947.0,-4.94,153322.0,1.04,2253170.0,15.35,0.0,4.960000000000001,4.9270000000000005,4.8205,4.748333333333333,4.644666666666667,4.942,4.915,4.8055,4.7363333333333335,4.649166666666667,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3921,3922,300863,卡倍亿,89.67,-0.81,-0.73,17762.0,159413843.0,3.62,91.57,88.3,91.0,90.4,0.48,9.49,51.56,7.82,3784.0,卡倍亿,89.67,-0.81,-9543806.0,-5.99,693565.0,0.44,-10237371.0,-6.42,3696376.0,2.32,5847431.0,3.67,0.0,90.82600000000001,93.378,91.8655,92.82066666666667,86.02099999999999,92.49199999999999,93.107,91.815,93.30266666666667,85.58483333333332,5.0,0.0,0.0,0.0,0.0,5.0,10.0,20.0,30.0,0.0
3922,3923,605566,福莱蒽特,30.69,-0.81,-0.25,22231.0,68770653.0,2.49,31.37,30.6,30.78,30.94,0.66,6.67,21.62,2.04,2526.0,福莱蒽特,30.69,-0.81,-1115831.0,-1.62,472289.0,0.69,-1588120.0,-2.31,-3618728.0,-5.26,4734558.0,6.88,0.0,30.962,31.497000000000003,30.6875,30.635,,31.094,31.419,30.5995,30.630666666666666,,5.0,0.0,20.0,30.0,0.0,5.0,10.0,0.0,0.0,0.0
3923,3924,000929,兰州黄河,9.81,-0.81,-0.08,82163.0,80416625.0,4.25,9.99,9.57,9.83,9.89,0.6,4.42,34.54,2.64,2484.0,兰州黄河,9.81,-0.81,-1012299.0,-1.26,-289192.0,-0.36,-723107.0,-0.9,703823.0,0.88,308476.0,0.38,7.35837137356738e-17,9.956,10.023,9.752500000000001,9.433,9.1205,10.008,10.063,9.711500000000001,9.390666666666668,9.098666666666666,5.0,0.0,20.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
3924,3925,688059,华锐精密,158.7,-0.81,-1.3,1751.0,27859923.0,3.64,162.0,156.17,160.51,160.0,0.83,1.87,43.01,8.23,1923.0,华锐精密,158.7,-0.81,14544.0,0.05,0.0,0.0,14544.0,0.05,-852507.0,-3.06,837963.0,3.01,0.0,160.202,162.57399999999998,164.2125,168.79366666666667,164.00383333333332,161.558,162.73700000000002,164.748,169.35933333333335,163.78816666666668,5.0,0.0,0.0,0.0,0.0,5.0,10.0,20.0,30.0,60.0
3925,3926,600580,卧龙电驱,18.29,-0.81,-0.15,203245.0,374512640.0,4.18,18.9,18.13,18.37,18.44,1.09,1.56,26.96,3.01,4501.0,卧龙电驱,18.29,-0.81,-47975601.0,-12.81,-29707236.0,-7.93,-18268365.0,-4.88,4039911.0,1.08,43935691.0,11.73,0.0,18.52,18.663,19.2845,19.117666666666665,16.95,18.638,18.71,19.4015,19.069666666666667,16.865166666666667,5.0,10.0,0.0,0.0,0.0,5.0,10.0,20.0,30.0,0.0
3926,3927,000903,云内动力,3.64,-0.82,-0.03,231961.0,84607597.0,1.36,3.68,3.63,3.66,3.67,0.87,1.18,33.63,1.24,4042.0,云内动力,3.64,-0.82,-15172345.0,-17.93,-3894447.0,-4.6,-11277898.0,-13.33,2882325.0,3.41,12290020.0,14.53,1.839592843391845e-17,3.658,3.713,3.6375,3.5709999999999997,3.4784999999999995,3.6659999999999995,3.718,3.6310000000000002,3.5643333333333334,3.478,5.0,0.0,20.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
3927,3928,002002,鸿达兴业,6.06,-0.82,-0.05,914563.0,555755328.0,1.96,6.16,6.04,6.1,6.11,0.57,2.93,10.67,1.82,4629.0,鸿达兴业,6.06,-0.82,-84374035.0,-15.18,-63403167.0,-11.41,-20970868.0,-3.77,16741411.0,3.01,67632625.0,12.17,0.0,6.086,6.023,5.9704999999999995,5.991666666666666,5.659833333333334,6.108,6.0089999999999995,5.975,5.981333333333334,5.650166666666666,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3928,3929,002823,凯中精密,10.89,-0.82,-0.09,17900.0,19579116.0,2.55,11.15,10.87,10.99,10.98,0.5,1.15,329.71,2.38,1764.0,凯中精密,10.89,-0.82,356071.0,1.82,0.0,0.0,356071.0,1.82,102765.0,0.52,-458836.0,-2.34,0.0,10.81,10.8,10.84,11.071333333333333,10.4755,10.73,10.780999999999999,10.8545,11.095333333333334,10.466333333333333,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0
3929,3930,688093,世华科技,37.3,-0.82,-0.31,7478.0,27827477.0,2.58,37.78,36.81,37.76,37.61,1.07,1.77,38.23,5.4,2678.0,世华科技,37.3,-0.82,-1586909.0,-5.7,0.0,0.0,-1586909.0,-5.7,294317.0,1.06,1292592.0,4.65,0.0,37.492,37.283,37.4735,38.66066666666667,39.55049999999999,37.29,37.251,37.4535,38.84733333333333,39.57433333333333,5.0,10.0,20.0,0.0,0.0,5.0,0.0,20.0,30.0,60.0
3930,3931,002059,云南旅游,6.01,-0.83,-0.05,459651.0,279624672.0,7.92,6.35,5.87,5.97,6.06,1.19,6.29,-353.64,2.53,4333.0,云南旅游,6.01,-0.83,-27777465.0,-9.93,4159477.0,1.49,-31936942.0,-11.42,12638866.0,4.52,15138599.0,5.41,0.0,5.83,5.744999999999999,5.3075,5.152,4.9818333333333324,5.717999999999999,5.633,5.243,5.117999999999999,4.964833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3931,3932,600170,上海建工,3.6,-0.83,-0.03,1163991.0,425489296.0,4.96,3.76,3.58,3.65,3.63,1.17,1.31,8.12,1.1,4444.0,上海建工,3.6,-0.83,-38036699.0,-8.94,-2537579.0,-0.6,-35499120.0,-8.34,2842630.0,0.67,35194070.0,8.27,0.0,3.586,3.604,3.4945,3.394,3.304,3.582,3.603,3.482,3.380333333333333,3.301833333333333,5.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
3932,3933,300031,宝通科技,27.55,-0.83,-0.23,212918.0,584826576.0,3.85,27.97,26.9,27.6,27.78,0.64,6.38,25.16,3.54,4416.0,宝通科技,27.55,-0.83,-35401036.0,-6.05,-37474329.0,-6.41,2073293.0,0.35,-2237225.0,-0.38,37638262.0,6.44,0.0,27.334000000000003,28.047000000000004,27.9515,27.394,25.523333333333333,27.360000000000003,28.031,27.795499999999997,27.43566666666667,25.37933333333334,5.0,0.0,20.0,30.0,0.0,0.0,10.0,20.0,0.0,0.0
3933,3934,002922,伊戈尔,20.31,-0.83,-0.17,115537.0,238197342.0,4.05,21.09,20.26,20.55,20.48,0.66,4.17,24.75,3.76,3359.0,伊戈尔,20.31,-0.83,-4957998.0,-2.08,-877401.0,-0.37,-4080597.0,-1.71,-5542757.0,-2.33,10500756.0,4.41,0.0,20.574,21.018,22.529,23.274666666666665,23.634333333333334,20.54,21.148,22.9545,23.37633333333333,23.598166666666664,5.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
3934,3935,688468,科美诊断,17.92,-0.83,-0.15,13794.0,24856389.0,2.05,18.22,17.85,17.97,18.07,1.11,3.84,49.99,5.78,2438.0,科美诊断,17.92,-0.83,-897029.0,-3.61,0.0,0.0,-897029.0,-3.61,-2945395.0,-11.85,3842424.0,15.46,0.0,17.728,17.556,17.770999999999997,18.195333333333334,17.41033333333333,17.57,17.57,17.781,18.171666666666667,17.393666666666665,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0
3935,3936,603301,振德医疗,51.37,-0.83,-0.43,20871.0,107961694.0,3.76,52.86,50.91,51.8,51.8,0.73,0.92,18.14,2.95,2524.0,振德医疗,51.37,-0.83,-1111694.0,-1.03,-2957140.0,-2.74,1845446.0,1.71,-7943803.0,-7.36,9055497.0,8.39,0.0,52.157999999999994,52.194,49.494,48.173333333333325,43.67716666666667,52.534000000000006,51.903999999999996,49.291000000000004,47.89833333333333,43.41466666666667,5.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
3936,3937,002527,新时达,8.36,-0.83,-0.07,105786.0,88958097.0,2.02,8.53,8.36,8.48,8.43,0.56,2.04,32.11,1.99,2622.0,新时达,8.36,-0.83,-1394050.0,-1.57,-7206877.0,-8.1,5812827.0,6.53,6842738.0,7.69,-5448687.0,-6.13,0.0,8.384,8.116,7.9565,8.085333333333333,7.934166666666666,8.241999999999999,8.056000000000001,7.935,8.08,7.926833333333334,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
3937,3938,300464,星徽股份,8.33,-0.83,-0.07,53184.0,44680606.0,2.02,8.49,8.32,8.4,8.4,1.02,1.77,-62.89,1.52,3500.0,星徽股份,8.33,-0.83,-6074691.0,-13.6,-3438324.0,-7.7,-2636367.0,-5.9,1105197.0,2.47,4969495.0,11.12,7.35837137356738e-17,8.35,8.4,8.5735,8.704666666666666,8.349666666666668,8.336,8.401,8.5915,8.693666666666667,8.383833333333333,5.0,10.0,0.0,0.0,60.0,5.0,10.0,20.0,30.0,60.0
3938,3939,605358,立昂微,120.01,-0.83,-1.01,45633.0,546749296.0,2.48,121.5,118.5,121.0,121.02,1.03,1.61,101.83,7.44,4599.0,立昂微,120.01,-0.83,-69987227.0,-12.8,-25415178.0,-4.65,-44572049.0,-8.15,3071551.0,0.56,66915676.0,12.24,0.0,121.47200000000001,122.76799999999999,128.8355,131.134,127.61783333333332,121.99000000000001,123.582,129.45999999999998,131.652,127.5985,5.0,0.0,0.0,0.0,0.0,5.0,10.0,20.0,30.0,60.0
3939,3940,688003,天准科技,38.02,-0.83,-0.32,7671.0,29200128.0,2.16,38.57,37.74,38.57,38.34,1.01,1.05,251.1,5.2,2831.0,天准科技,38.02,-0.83,-2105825.0,-7.21,-1461451.0,-5.0,-644374.0,-2.21,503852.0,1.73,1601972.0,5.49,0.0,37.426,36.936,37.3435,38.64633333333333,38.15083333333334,36.922000000000004,36.725,37.393,38.773,38.13666666666667,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,30.0,60.0
3940,3941,003035,南网能源,8.29,-0.84,-0.07,344261.0,287370800.0,2.39,8.47,8.27,8.37,8.36,1.05,4.54,77.3,5.44,4555.0,南网能源,8.29,-0.84,-57153261.0,-19.89,-31744435.0,-11.05,-25408826.0,-8.84,20077948.0,6.99,37075312.0,12.9,0.0,8.32,8.519,8.53,8.392333333333333,8.359666666666666,8.389999999999999,8.556999999999999,8.525,8.388333333333334,8.37,5.0,0.0,0.0,30.0,60.0,5.0,10.0,20.0,30.0,60.0
